regime_id,option_type,T,sigma,r,q,K,Smax,M,N,dS,dtau,split,split_reason,stress_holdout_flag,planned_use,solver_name,solver_variant,runtime_seconds,full_grid_rows,total_sample_rows,accepted_sample_rows,all_psor_steps_converged,max_psor_iterations,mean_psor_iterations,max_final_update,max_obstacle_violation,max_equation_violation,max_abs_complementarity_product,boundary_found_count,boundary_status,finite_delta_count,finite_gamma_count,strict_interior_node_count,acceptance_status,acceptance_reason,downstream_use_status
put_T200_s040_r001_q003,put,2.0,0.4,0.01,0.03,1.0,4.0,120,120,0.03333333333333333,0.016666666666666666,train,Default construction-planning training regime.,no,train,american_crank_nicolson_psor_price,baseline_cn_psor,0.1903258750680834,14641,5203,5203,True,37,26.391666666666666,9.972977086519785e-09,0.0,4.343764700102254e-08,2.799391494939573e-10,120,BOUNDARIES_FOUND,14399,14399,13200,accepted,diagnostics_passed,v1_small_grid_only
put_T200_s040_r001_q006,put,2.0,0.4,0.01,0.06,1.0,4.0,120,120,0.03333333333333333,0.016666666666666666,train,Default construction-planning training regime.,no,train,american_crank_nicolson_psor_price,baseline_cn_psor,0.19684420805424452,14641,5203,5203,True,39,27.208333333333332,9.979909343371673e-09,0.0,4.321471336592858e-08,3.175549005467007e-10,120,BOUNDARIES_FOUND,14399,14399,13200,accepted,diagnostics_passed,v1_small_grid_only
put_T200_s040_r001_q010,put,2.0,0.4,0.01,0.1,1.0,4.0,120,120,0.03333333333333333,0.016666666666666666,train,Default construction-planning training regime.,no,train,american_crank_nicolson_psor_price,baseline_cn_psor,0.20683479099534452,14641,5203,5203,True,40,28.291666666666668,9.99667845331671e-09,0.0,4.337527298187843e-08,4.5333693275713214e-10,120,BOUNDARIES_FOUND,14399,14399,13200,accepted,diagnostics_passed,v1_small_grid_only
put_T200_s040_r005_q000,put,2.0,0.4,0.05,0.0,1.0,4.0,120,120,0.03333333333333333,0.016666666666666666,train,Default construction-planning training regime.,no,train,american_crank_nicolson_psor_price,baseline_cn_psor,0.17444466706365347,14641,5203,5203,True,34,24.133333333333333,9.995542066786045e-09,0.0,4.3277932807762876e-08,1.376786637344899e-10,120,BOUNDARIES_FOUND,14399,14399,13203,accepted,diagnostics_passed,v1_small_grid_only
put_T200_s040_r005_q003,put,2.0,0.4,0.05,0.03,1.0,4.0,120,120,0.03333333333333333,0.016666666666666666,train,Default construction-planning training regime.,no,train,american_crank_nicolson_psor_price,baseline_cn_psor,0.19595470814965665,14641,5203,5203,True,35,24.966666666666665,9.947767842756125e-09,0.0,4.299602453456189e-08,1.8540274448032825e-10,120,BOUNDARIES_FOUND,14399,14399,13201,accepted,diagnostics_passed,v1_small_grid_only
put_T200_s040_r005_q006,put,2.0,0.4,0.05,0.06,1.0,4.0,120,120,0.03333333333333333,0.016666666666666666,train,Default construction-planning training regime.,no,train,american_crank_nicolson_psor_price,baseline_cn_psor,0.18984999996609986,14641,5203,5203,True,37,25.866666666666667,9.975714444060944e-09,0.0,4.324688183043532e-08,2.2107627031116175e-10,120,BOUNDARIES_FOUND,14399,14399,13200,accepted,diagnostics_passed,v1_small_grid_only
put_T200_s040_r005_q010,put,2.0,0.4,0.05,0.1,1.0,4.0,120,120,0.03333333333333333,0.016666666666666666,train,Default construction-planning training regime.,no,train,american_crank_nicolson_psor_price,baseline_cn_psor,0.19802779192104936,14641,5203,5203,True,38,26.983333333333334,9.992854451898459e-09,0.0,4.355374827111347e-08,3.083083731194316e-10,120,BOUNDARIES_FOUND,14399,14399,13200,accepted,diagnostics_passed,v1_small_grid_only
put_T200_s040_r010_q000,put,2.0,0.4,0.1,0.0,1.0,4.0,120,120,0.03333333333333333,0.016666666666666666,test,Long-maturity high-rate mid-volatility regime assigned to test after stress precedence.,no,test,american_crank_nicolson_psor_price,baseline_cn_psor,0.1627091250848025,14641,5203,5203,True,31,22.483333333333334,9.969874614898164e-09,0.0,4.299811445806524e-08,9.786909639122442e-11,120,BOUNDARIES_FOUND,14399,14399,13204,accepted,diagnostics_passed,v1_small_grid_only
put_T200_s040_r010_q003,put,2.0,0.4,0.1,0.03,1.0,4.0,120,120,0.03333333333333333,0.016666666666666666,test,Long-maturity high-rate mid-volatility regime assigned to test after stress precedence.,no,test,american_crank_nicolson_psor_price,baseline_cn_psor,0.1683417500462383,14641,5203,5203,True,33,23.333333333333332,9.974955830836622e-09,0.0,4.293867799667027e-08,1.0242809213708633e-10,120,BOUNDARIES_FOUND,14399,14399,13203,accepted,diagnostics_passed,v1_small_grid_only
put_T200_s040_r010_q006,put,2.0,0.4,0.1,0.06,1.0,4.0,120,120,0.03333333333333333,0.016666666666666666,test,Long-maturity high-rate mid-volatility regime assigned to test after stress precedence.,no,test,american_crank_nicolson_psor_price,baseline_cn_psor,0.17890325002372265,14641,5203,5203,True,34,24.208333333333332,9.995835168266631e-09,0.0,4.32829348343336e-08,1.3354406563439069e-10,120,BOUNDARIES_FOUND,14399,14399,13203,accepted,diagnostics_passed,v1_small_grid_only
put_T200_s040_r010_q010,put,2.0,0.4,0.1,0.1,1.0,4.0,120,120,0.03333333333333333,0.016666666666666666,test,Long-maturity high-rate mid-volatility regime assigned to test after stress precedence.,no,test,american_crank_nicolson_psor_price,baseline_cn_psor,0.18320295889861882,14641,5203,5203,True,36,25.291666666666668,9.989376519329782e-09,0.0,4.3358118560331976e-08,1.835342663586388e-10,120,BOUNDARIES_FOUND,14399,14399,13201,accepted,diagnostics_passed,v1_small_grid_only
put_T200_s060_r001_q000,put,2.0,0.6,0.01,0.0,1.0,4.0,120,120,0.03333333333333333,0.016666666666666666,train,Default construction-planning training regime.,no,train,american_crank_nicolson_psor_price,baseline_cn_psor,0.5110829588957131,14641,5203,5203,True,80,67.39166666666667,9.994746204278204e-09,0.0,1.0027875943854903e-07,3.1711658965936416e-09,120,BOUNDARIES_FOUND,14399,14399,13200,accepted,diagnostics_passed,v1_small_grid_only
put_T200_s060_r001_q003,put,2.0,0.6,0.01,0.03,1.0,4.0,120,120,0.03333333333333333,0.016666666666666666,train,Default construction-planning training regime.,no,train,american_crank_nicolson_psor_price,baseline_cn_psor,0.49826841708272696,14641,5203,5203,True,81,68.59166666666667,9.989406503374543e-09,0.0,1.0032027340442506e-07,3.3109444190403505e-09,120,BOUNDARIES_FOUND,14399,14399,13200,accepted,diagnostics_passed,v1_small_grid_only
put_T200_s060_r001_q006,put,2.0,0.6,0.01,0.06,1.0,4.0,120,120,0.03333333333333333,0.016666666666666666,train,Default construction-planning training regime.,no,train,american_crank_nicolson_psor_price,baseline_cn_psor,0.5183733329176903,14641,5203,5203,True,82,69.59166666666667,9.964479360342546e-09,0.0,1.0005571426073556e-07,3.8402479801140235e-09,120,BOUNDARIES_FOUND,14399,14399,13200,accepted,diagnostics_passed,v1_small_grid_only
put_T200_s060_r001_q010,put,2.0,0.6,0.01,0.1,1.0,4.0,120,120,0.03333333333333333,0.016666666666666666,stress_holdout,High-volatility and high-dividend stress combination held out before any row-level split.,yes,stress_holdout,american_crank_nicolson_psor_price,baseline_cn_psor,0.5080890839453787,14641,5203,5203,True,84,70.90833333333333,9.989423843670409e-09,0.0,1.0067650700607e-07,4.7934161321744594e-09,120,BOUNDARIES_FOUND,14399,14399,13200,accepted,diagnostics_passed,v1_small_grid_only
put_T200_s060_r005_q000,put,2.0,0.6,0.05,0.0,1.0,4.0,120,120,0.03333333333333333,0.016666666666666666,train,Default construction-planning training regime.,no,train,american_crank_nicolson_psor_price,baseline_cn_psor,0.47414262499660254,14641,5203,5203,True,77,65.64166666666667,9.976367434092782e-09,0.0,9.976158921870537e-08,2.5970202805023077e-09,120,BOUNDARIES_FOUND,14399,14399,13200,accepted,diagnostics_passed,v1_small_grid_only
put_T200_s060_r005_q003,put,2.0,0.6,0.05,0.03,1.0,4.0,120,120,0.03333333333333333,0.016666666666666666,train,Default construction-planning training regime.,no,train,american_crank_nicolson_psor_price,baseline_cn_psor,0.4747681659646332,14641,5203,5203,True,78,66.56666666666666,9.960807524286852e-09,0.0,9.973124076231854e-08,2.7077243243629063e-09,120,BOUNDARIES_FOUND,14399,14399,13200,accepted,diagnostics_passed,v1_small_grid_only
put_T200_s060_r005_q006,put,2.0,0.6,0.05,0.06,1.0,4.0,120,120,0.03333333333333333,0.016666666666666666,train,Default construction-planning training regime.,no,train,american_crank_nicolson_psor_price,baseline_cn_psor,0.48388504097238183,14641,5203,5203,True,80,67.51666666666667,9.997080354512411e-09,0.0,1.003397636679948e-07,3.1250297983825023e-09,120,BOUNDARIES_FOUND,14399,14399,13200,accepted,diagnostics_passed,v1_small_grid_only
put_T200_s060_r005_q010,put,2.0,0.6,0.05,0.1,1.0,4.0,120,120,0.03333333333333333,0.016666666666666666,stress_holdout,High-volatility and high-dividend stress combination held out before any row-level split.,yes,stress_holdout,american_crank_nicolson_psor_price,baseline_cn_psor,0.4909271670039743,14641,5203,5203,True,81,69.025,9.993669003015987e-09,0.0,1.0029686936877114e-07,3.4993423157823848e-09,120,BOUNDARIES_FOUND,14399,14399,13200,accepted,diagnostics_passed,v1_small_grid_only
put_T200_s060_r010_q000,put,2.0,0.6,0.1,0.0,1.0,4.0,120,120,0.03333333333333333,0.016666666666666666,train,Default construction-planning training regime.,no,train,american_crank_nicolson_psor_price,baseline_cn_psor,0.46183445816859603,14641,5203,5203,True,74,63.275,9.983690128952116e-09,0.0,9.961256498998428e-08,1.880234740832279e-09,120,BOUNDARIES_FOUND,14399,14399,13201,accepted,diagnostics_passed,v1_small_grid_only
put_T200_s060_r010_q003,put,2.0,0.6,0.1,0.03,1.0,4.0,120,120,0.03333333333333333,0.016666666666666666,train,Default construction-planning training regime.,no,train,american_crank_nicolson_psor_price,baseline_cn_psor,0.45739212492480874,14641,5203,5203,True,75,64.25,9.992515727190454e-09,0.0,9.972668983237315e-08,2.190757109164534e-09,120,BOUNDARIES_FOUND,14399,14399,13200,accepted,diagnostics_passed,v1_small_grid_only
put_T200_s060_r010_q006,put,2.0,0.6,0.1,0.06,1.0,4.0,120,120,0.03333333333333333,0.016666666666666666,train,Default construction-planning training regime.,no,train,american_crank_nicolson_psor_price,baseline_cn_psor,0.46996612497605383,14641,5203,5203,True,77,65.35833333333333,9.99504638690002e-09,0.0,9.992182729845478e-08,2.283055108623649e-09,120,BOUNDARIES_FOUND,14399,14399,13200,accepted,diagnostics_passed,v1_small_grid_only
put_T200_s060_r010_q010,put,2.0,0.6,0.1,0.1,1.0,4.0,120,120,0.03333333333333333,0.016666666666666666,stress_holdout,High-volatility and high-dividend stress combination held out before any row-level split.,yes,stress_holdout,american_crank_nicolson_psor_price,baseline_cn_psor,0.47731820796616375,14641,5203,5203,True,78,66.675,9.987254301346837e-09,0.0,1.0014838096317202e-07,2.858424926781112e-09,120,BOUNDARIES_FOUND,14399,14399,13200,accepted,diagnostics_passed,v1_small_grid_only
call_T025_s020_r001_q000,call,0.25,0.2,0.01,0.0,1.0,4.0,120,120,0.03333333333333333,0.0020833333333333333,test,No-dividend call validation/control regime assigned to test after stress precedence.,no,test,american_crank_nicolson_psor_price,baseline_cn_psor,0.05815795809030533,14641,5203,5203,True,9,8.05,9.283406809772188e-09,0.0,1.606565547263017e-09,1.0986273924147477e-11,0,NO_BOUNDARY_FOUND,14399,14399,13680,accepted,diagnostics_passed,v1_small_grid_only
call_T025_s020_r001_q003,call,0.25,0.2,0.01,0.03,1.0,4.0,120,120,0.03333333333333333,0.0020833333333333333,train,Default construction-planning training regime.,no,train,american_crank_nicolson_psor_price,baseline_cn_psor,0.053516124840825796,14641,5203,5203,True,9,7.575,9.9635556957689e-09,0.0,1.5140099191707224e-09,4.0164274314944655e-11,120,BOUNDARIES_FOUND,14399,14399,13291,accepted,diagnostics_passed,v1_small_grid_only
call_T025_s020_r001_q006,call,0.25,0.2,0.01,0.06,1.0,4.0,120,120,0.03333333333333333,0.0020833333333333333,train,Default construction-planning training regime.,no,train,american_crank_nicolson_psor_price,baseline_cn_psor,0.05497666704468429,14641,5203,5203,True,9,7.508333333333334,9.962636896010402e-09,0.0,1.554199684748736e-09,3.5834297254465e-11,120,BOUNDARIES_FOUND,14399,14399,13383,accepted,diagnostics_passed,v1_small_grid_only
call_T025_s020_r001_q010,call,0.25,0.2,0.01,0.1,1.0,4.0,120,120,0.03333333333333333,0.0020833333333333333,train,Default construction-planning training regime.,no,train,american_crank_nicolson_psor_price,baseline_cn_psor,0.054571582935750484,14641,5203,5203,True,9,7.45,9.844735363723212e-09,0.0,1.6282423031394044e-09,3.195791201383369e-11,120,BOUNDARIES_FOUND,14399,14399,13459,accepted,diagnostics_passed,v1_small_grid_only
call_T025_s020_r005_q000,call,0.25,0.2,0.05,0.0,1.0,4.0,120,120,0.03333333333333333,0.0020833333333333333,test,No-dividend call validation/control regime assigned to test after stress precedence.,no,test,american_crank_nicolson_psor_price,baseline_cn_psor,0.06534500000998378,14641,5203,5203,True,9,9.0,6.4409801936449185e-09,0.0,3.0445117538135946e-09,3.735360929418322e-11,0,NO_BOUNDARY_FOUND,14399,14399,13680,accepted,diagnostics_passed,v1_small_grid_only
call_T025_s020_r005_q003,call,0.25,0.2,0.05,0.03,1.0,4.0,120,120,0.03333333333333333,0.0020833333333333333,train,Default construction-planning training regime.,no,train,american_crank_nicolson_psor_price,baseline_cn_psor,0.05430337507277727,14641,5203,5203,True,9,7.708333333333333,9.938230252637403e-09,0.0,1.5202112303366877e-09,4.986794941451449e-11,120,BOUNDARIES_FOUND,14399,14399,13200,accepted,diagnostics_passed,v1_small_grid_only
call_T025_s020_r005_q006,call,0.25,0.2,0.05,0.06,1.0,4.0,120,120,0.03333333333333333,0.0020833333333333333,train,Default construction-planning training regime.,no,train,american_crank_nicolson_psor_price,baseline_cn_psor,0.05498150014318526,14641,5203,5203,True,9,7.591666666666667,9.969727918224258e-09,0.0,1.5042251810468144e-09,4.150269521260757e-11,120,BOUNDARIES_FOUND,14399,14399,13274,accepted,diagnostics_passed,v1_small_grid_only
call_T025_s020_r005_q010,call,0.25,0.2,0.05,0.1,1.0,4.0,120,120,0.03333333333333333,0.0020833333333333333,train,Default construction-planning training regime.,no,train,american_crank_nicolson_psor_price,baseline_cn_psor,0.05483304196968675,14641,5203,5203,True,9,7.491666666666666,9.916038195417753e-09,0.0,1.5569619447874938e-09,3.5954043180666886e-11,120,BOUNDARIES_FOUND,14399,14399,13396,accepted,diagnostics_passed,v1_small_grid_only
call_T025_s020_r010_q000,call,0.25,0.2,0.1,0.0,1.0,4.0,120,120,0.03333333333333333,0.0020833333333333333,test,No-dividend call validation/control regime assigned to test after stress precedence.,no,test,american_crank_nicolson_psor_price,baseline_cn_psor,0.07193116704002023,14641,5203,5203,True,10,10.0,4.1534304884294215e-09,0.0,2.189903369753665e-09,5.2744906802272264e-11,0,NO_BOUNDARY_FOUND,14399,14399,13680,accepted,diagnostics_passed,v1_small_grid_only
call_T025_s020_r010_q003,call,0.25,0.2,0.1,0.03,1.0,4.0,120,120,0.03333333333333333,0.0020833333333333333,train,Default construction-planning training regime.,no,train,american_crank_nicolson_psor_price,baseline_cn_psor,0.05633629183284938,14641,5203,5203,True,9,8.025,9.970319916896564e-09,0.0,1.5088626650200387e-09,6.984969694903443e-11,120,BOUNDARIES_FOUND,14399,14399,13200,accepted,diagnostics_passed,v1_small_grid_only
call_T025_s020_r010_q006,call,0.25,0.2,0.1,0.06,1.0,4.0,120,120,0.03333333333333333,0.0020833333333333333,train,Default construction-planning training regime.,no,train,american_crank_nicolson_psor_price,baseline_cn_psor,0.056808375054970384,14641,5203,5203,True,9,7.783333333333333,9.966310055009586e-09,0.0,1.5164765823291737e-09,5.5981840749987497e-11,120,BOUNDARIES_FOUND,14399,14399,13200,accepted,diagnostics_passed,v1_small_grid_only
call_T025_s020_r010_q010,call,0.25,0.2,0.1,0.1,1.0,4.0,120,120,0.03333333333333333,0.0020833333333333333,train,Default construction-planning training regime.,no,train,american_crank_nicolson_psor_price,baseline_cn_psor,0.05549754109233618,14641,5203,5203,True,9,7.608333333333333,9.950834038707779e-09,0.0,1.5220542499971845e-09,4.280191655524432e-11,120,BOUNDARIES_FOUND,14399,14399,13256,accepted,diagnostics_passed,v1_small_grid_only
call_T025_s040_r001_q000,call,0.25,0.4,0.01,0.0,1.0,4.0,120,120,0.03333333333333333,0.0020833333333333333,test,No-dividend call validation/control regime assigned to test after stress precedence.,no,test,american_crank_nicolson_psor_price,baseline_cn_psor,0.07378641702234745,14641,5203,5203,True,10,10.0,6.240669084355773e-09,0.0,3.571778872668574e-09,1.7929842358300655e-11,0,NO_BOUNDARY_FOUND,14399,14399,13680,accepted,diagnostics_passed,v1_small_grid_only
call_T025_s040_r001_q003,call,0.25,0.4,0.01,0.03,1.0,4.0,120,120,0.03333333333333333,0.0020833333333333333,train,Default construction-planning training regime.,no,train,american_crank_nicolson_psor_price,baseline_cn_psor,0.0504657079000026,14641,5203,5203,True,10,7.183333333333334,9.987293506097394e-09,0.0,1.9614207684540862e-09,2.599384492763606e-11,120,BOUNDARIES_FOUND,14399,14399,13211,accepted,diagnostics_passed,v1_small_grid_only
call_T025_s040_r001_q006,call,0.25,0.4,0.01,0.06,1.0,4.0,120,120,0.03333333333333333,0.0020833333333333333,train,Default construction-planning training regime.,no,train,american_crank_nicolson_psor_price,baseline_cn_psor,0.05237708403728902,14641,5203,5203,True,10,7.241666666666666,9.94980683803083e-09,0.0,2.27577801731587e-09,1.805671255485605e-11,120,BOUNDARIES_FOUND,14399,14399,13217,accepted,diagnostics_passed,v1_small_grid_only
call_T025_s040_r001_q010,call,0.25,0.4,0.01,0.1,1.0,4.0,120,120,0.03333333333333333,0.0020833333333333333,train,Default construction-planning training regime.,no,train,american_crank_nicolson_psor_price,baseline_cn_psor,0.05553758307360113,14641,5203,5203,True,10,7.325,9.81348699524709e-09,0.0,2.262207695908486e-09,1.8097086686325017e-11,120,BOUNDARIES_FOUND,14399,14399,13223,accepted,diagnostics_passed,v1_small_grid_only
call_T025_s040_r005_q000,call,0.25,0.4,0.05,0.0,1.0,4.0,120,120,0.03333333333333333,0.0020833333333333333,test,No-dividend call validation/control regime assigned to test after stress precedence.,no,test,american_crank_nicolson_psor_price,baseline_cn_psor,0.08606016589328647,14641,5203,5203,True,12,12.0,4.935800212990671e-09,0.0,2.806338272876019e-09,7.768745692491111e-11,0,NO_BOUNDARY_FOUND,14399,14399,13680,accepted,diagnostics_passed,v1_small_grid_only
call_T025_s040_r005_q003,call,0.25,0.4,0.05,0.03,1.0,4.0,120,120,0.03333333333333333,0.0020833333333333333,train,Default construction-planning training regime.,no,train,american_crank_nicolson_psor_price,baseline_cn_psor,0.05021308292634785,14641,5203,5203,True,10,7.158333333333333,9.97726672027216e-09,0.0,2.015912416825186e-09,3.318563980479677e-11,120,BOUNDARIES_FOUND,14399,14399,13200,accepted,diagnostics_passed,v1_small_grid_only
call_T025_s040_r005_q006,call,0.25,0.4,0.05,0.06,1.0,4.0,120,120,0.03333333333333333,0.0020833333333333333,train,Default construction-planning training regime.,no,train,american_crank_nicolson_psor_price,baseline_cn_psor,0.052262374898418784,14641,5203,5203,True,10,7.2,9.899101961969095e-09,0.0,1.9773301593750437e-09,2.0009218513445577e-11,120,BOUNDARIES_FOUND,14399,14399,13210,accepted,diagnostics_passed,v1_small_grid_only
call_T025_s040_r005_q010,call,0.25,0.4,0.05,0.1,1.0,4.0,120,120,0.03333333333333333,0.0020833333333333333,train,Default construction-planning training regime.,no,train,american_crank_nicolson_psor_price,baseline_cn_psor,0.052423750050365925,14641,5203,5203,True,10,7.258333333333334,9.965527791215914e-09,0.0,2.284378048701685e-09,1.7680203624138725e-11,120,BOUNDARIES_FOUND,14399,14399,13218,accepted,diagnostics_passed,v1_small_grid_only
call_T025_s040_r010_q000,call,0.25,0.4,0.1,0.0,1.0,4.0,120,120,0.03333333333333333,0.0020833333333333333,test,No-dividend call validation/control regime assigned to test after stress precedence.,no,test,american_crank_nicolson_psor_price,baseline_cn_psor,0.09035575017333031,14641,5203,5203,True,13,12.6,9.998412320300076e-09,0.0,5.680973469424089e-09,3.1469759506717135e-10,0,NO_BOUNDARY_FOUND,14399,14399,13680,accepted,diagnostics_passed,v1_small_grid_only
call_T025_s040_r010_q003,call,0.25,0.4,0.1,0.03,1.0,4.0,120,120,0.03333333333333333,0.0020833333333333333,train,Default construction-planning training regime.,no,train,american_crank_nicolson_psor_price,baseline_cn_psor,0.05093733384273946,14641,5203,5203,True,10,7.166666666666667,9.707585818530262e-09,0.0,1.7893175829897245e-09,3.4410852735651095e-11,120,BOUNDARIES_FOUND,14399,14399,13200,accepted,diagnostics_passed,v1_small_grid_only
call_T025_s040_r010_q006,call,0.25,0.4,0.1,0.06,1.0,4.0,120,120,0.03333333333333333,0.0020833333333333333,train,Default construction-planning training regime.,no,train,american_crank_nicolson_psor_price,baseline_cn_psor,0.0520190829411149,14641,5203,5203,True,10,7.166666666666667,9.822099078515834e-09,0.0,1.475969302290256e-09,3.362867958902723e-11,120,BOUNDARIES_FOUND,14399,14399,13200,accepted,diagnostics_passed,v1_small_grid_only
call_T025_s040_r010_q010,call,0.25,0.4,0.1,0.1,1.0,4.0,120,120,0.03333333333333333,0.0020833333333333333,train,Default construction-planning training regime.,no,train,american_crank_nicolson_psor_price,baseline_cn_psor,0.052427958929911256,14641,5203,5203,True,10,7.191666666666666,9.907318102112548e-09,0.0,1.9885097265618577e-09,2.0078678061424894e-11,120,BOUNDARIES_FOUND,14399,14399,13207,accepted,diagnostics_passed,v1_small_grid_only
call_T025_s060_r001_q000,call,0.25,0.6,0.01,0.0,1.0,4.0,120,120,0.03333333333333333,0.0020833333333333333,test,No-dividend call validation/control regime assigned to test after stress precedence.,no,test,american_crank_nicolson_psor_price,baseline_cn_psor,0.10041670803911984,14641,5203,5203,True,14,14.0,6.947356911979341e-09,0.0,9.842882509047968e-09,2.4557748006158805e-11,0,NO_BOUNDARY_FOUND,14399,14399,13680,accepted,diagnostics_passed,v1_small_grid_only
call_T025_s060_r001_q003,call,0.25,0.6,0.01,0.03,1.0,4.0,120,120,0.03333333333333333,0.0020833333333333333,train,Default construction-planning training regime.,no,train,american_crank_nicolson_psor_price,baseline_cn_psor,0.054589916951954365,14641,5203,5203,True,12,7.783333333333333,9.902603292921697e-09,0.0,5.719354101429985e-09,3.54400435659073e-11,120,BOUNDARIES_FOUND,14399,14399,13203,accepted,diagnostics_passed,v1_small_grid_only
call_T025_s060_r001_q006,call,0.25,0.6,0.01,0.06,1.0,4.0,120,120,0.03333333333333333,0.0020833333333333333,train,Default construction-planning training regime.,no,train,american_crank_nicolson_psor_price,baseline_cn_psor,0.05796854104846716,14641,5203,5203,True,12,8.008333333333333,9.821103652551955e-09,0.0,5.115788515031028e-09,4.6476139614276897e-11,120,BOUNDARIES_FOUND,14399,14399,13204,accepted,diagnostics_passed,v1_small_grid_only
call_T025_s060_r001_q010,call,0.25,0.6,0.01,0.1,1.0,4.0,120,120,0.03333333333333333,0.0020833333333333333,stress_holdout,High-volatility and high-dividend stress combination held out before any row-level split.,yes,stress_holdout,american_crank_nicolson_psor_price,baseline_cn_psor,0.058728375006467104,14641,5203,5203,True,12,8.133333333333333,9.732058603439953e-09,0.0,4.189814994948193e-09,5.8051666209529814e-11,120,BOUNDARIES_FOUND,14399,14399,13207,accepted,diagnostics_passed,v1_small_grid_only
call_T025_s060_r005_q000,call,0.25,0.6,0.05,0.0,1.0,4.0,120,120,0.03333333333333333,0.0020833333333333333,test,No-dividend call validation/control regime assigned to test after stress precedence.,no,test,american_crank_nicolson_psor_price,baseline_cn_psor,0.11663883295841515,14641,5203,5203,True,17,16.35,9.99982319171977e-09,0.0,1.296781482196252e-08,1.5985752373924224e-10,0,NO_BOUNDARY_FOUND,14399,14399,13680,accepted,diagnostics_passed,v1_small_grid_only
call_T025_s060_r005_q003,call,0.25,0.6,0.05,0.03,1.0,4.0,120,120,0.03333333333333333,0.0020833333333333333,train,Default construction-planning training regime.,no,train,american_crank_nicolson_psor_price,baseline_cn_psor,0.046015291940420866,14641,5203,5203,True,12,6.508333333333334,9.98590865552984e-09,0.0,9.681247692405748e-09,4.8457498449262796e-11,120,BOUNDARIES_FOUND,14399,14399,13200,accepted,diagnostics_passed,v1_small_grid_only
call_T025_s060_r005_q006,call,0.25,0.6,0.05,0.06,1.0,4.0,120,120,0.03333333333333333,0.0020833333333333333,train,Default construction-planning training regime.,no,train,american_crank_nicolson_psor_price,baseline_cn_psor,0.05634654103778303,14641,5203,5203,True,12,7.816666666666666,9.9562319499924e-09,0.0,5.818389103851018e-09,2.0960970621647642e-11,120,BOUNDARIES_FOUND,14399,14399,13203,accepted,diagnostics_passed,v1_small_grid_only
call_T025_s060_r005_q010,call,0.25,0.6,0.05,0.1,1.0,4.0,120,120,0.03333333333333333,0.0020833333333333333,stress_holdout,High-volatility and high-dividend stress combination held out before any row-level split.,yes,stress_holdout,american_crank_nicolson_psor_price,baseline_cn_psor,0.058517416939139366,14641,5203,5203,True,12,8.083333333333334,9.701208392165483e-09,0.0,4.5949069549244825e-09,6.227557283037965e-11,120,BOUNDARIES_FOUND,14399,14399,13204,accepted,diagnostics_passed,v1_small_grid_only
call_T025_s060_r010_q000,call,0.25,0.6,0.1,0.0,1.0,4.0,120,120,0.03333333333333333,0.0020833333333333333,test,No-dividend call validation/control regime assigned to test after stress precedence.,no,test,american_crank_nicolson_psor_price,baseline_cn_psor,0.1291763330809772,14641,5203,5203,True,18,18.0,5.696344729244629e-09,0.0,6.792972406799436e-09,1.6363746594734824e-10,0,NO_BOUNDARY_FOUND,14399,14399,13680,accepted,diagnostics_passed,v1_small_grid_only
call_T025_s060_r010_q003,call,0.25,0.6,0.1,0.03,1.0,4.0,120,120,0.03333333333333333,0.0020833333333333333,train,Default construction-planning training regime.,no,train,american_crank_nicolson_psor_price,baseline_cn_psor,0.07483516703359783,14641,5203,5203,True,12,10.625,9.945557266632932e-09,0.0,1.0401726147080126e-08,1.918756077800389e-11,111,BOUNDARIES_FOUND,14399,14399,13247,accepted,diagnostics_passed,v1_small_grid_only
call_T025_s060_r010_q006,call,0.25,0.6,0.1,0.06,1.0,4.0,120,120,0.03333333333333333,0.0020833333333333333,train,Default construction-planning training regime.,no,train,american_crank_nicolson_psor_price,baseline_cn_psor,0.04889670806005597,14641,5203,5203,True,12,6.775,9.982717208423253e-09,0.0,8.49413095416196e-09,4.0245194949902855e-11,120,BOUNDARIES_FOUND,14399,14399,13200,accepted,diagnostics_passed,v1_small_grid_only
call_T025_s060_r010_q010,call,0.25,0.6,0.1,0.1,1.0,4.0,120,120,0.03333333333333333,0.0020833333333333333,stress_holdout,High-volatility and high-dividend stress combination held out before any row-level split.,yes,stress_holdout,american_crank_nicolson_psor_price,baseline_cn_psor,0.06004816712811589,14641,5203,5203,True,12,7.875,9.89820858610102e-09,0.0,5.3631208363214e-09,2.35057944289823e-11,120,BOUNDARIES_FOUND,14399,14399,13202,accepted,diagnostics_passed,v1_small_grid_only
call_T050_s020_r001_q000,call,0.5,0.2,0.01,0.0,1.0,4.0,120,120,0.03333333333333333,0.004166666666666667,test,No-dividend call validation/control regime assigned to test after stress precedence.,no,test,american_crank_nicolson_psor_price,baseline_cn_psor,0.06441454193554819,14641,5203,5203,True,9,9.0,8.624482905617015e-09,0.0,6.816652131647061e-09,3.3830023369418514e-11,0,NO_BOUNDARY_FOUND,14399,14399,13680,accepted,diagnostics_passed,v1_small_grid_only
