method_name,sample_id,row_index,regime_id,split,option_type,S_over_K,tau_fraction,target_delta,predicted_delta,absolute_error,delta_allowed_mask,strict_interior,boundary_near,payoff_kink_near,maturity_row,downstream_use_status
positive_premium_implied_delta,68,536389,put_T100_s060_r005_q010,stress_holdout,put,0.6333333333333333,0.09166666666666666,-0.9833568814832697,-0.9745024753781639,0.008854406105105794,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,69,549357,put_T100_s060_r010_q003,train,put,1.4666666666666666,0.5833333333333334,-0.12539100310089824,-0.16382681015391642,0.03843580705301819,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,70,549506,put_T100_s060_r010_q003,train,put,0.7,0.6166666666666667,-0.7213668352653372,-0.7928925203749361,0.07152568510959889,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,71,549707,put_T100_s060_r010_q003,train,put,1.6666666666666667,0.65,-0.08245374302089672,-0.08302608983768074,0.0005723468167840168,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,72,560313,put_T100_s060_r010_q010,stress_holdout,put,1.1666666666666667,0.6916666666666667,-0.2749546903479438,-0.32822569417528696,0.05327100382734318,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,73,564467,put_T200_s020_r001_q000,train,put,0.6,0.49166666666666664,-0.9999999999999998,-0.9736748136372698,0.026325186362729958,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,74,567783,put_T200_s020_r001_q003,train,put,0.7666666666666666,0.125,-0.987414810555694,-0.961656443686529,0.025758366869164995,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,75,571958,put_T200_s020_r001_q003,train,put,0.9,0.9333333333333333,-0.6149475977378731,-0.737449861945637,0.12250226420776389,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,76,572388,put_T200_s020_r001_q006,train,put,0.9,0.008333333333333333,-0.9978203376540422,-0.9588828912857221,0.03893744636832008,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,77,581168,put_T200_s020_r001_q010,train,put,1.1666666666666667,0.7,-0.35284489726875967,-0.27628664112198303,0.07655825614677664,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,78,586261,put_T200_s020_r005_q000,train,put,1.8,0.675,-0.001748299105702977,-0.010992514931422878,0.0092442158257199,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,79,592847,put_T200_s020_r005_q003,train,put,0.6,0.95,-0.9999999999999998,-0.9472588233386486,0.05274117666135114,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,80,604015,put_T200_s020_r010_q000,train,put,1.6333333333333333,0.08333333333333333,-7.834136540388374e-09,-0.0031687294990916798,0.0031687216649551393,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,81,608062,put_T200_s020_r010_q000,train,put,1.8,0.8666666666666667,-0.0014525401336871761,-0.021768626750672423,0.020316086616985248,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,82,619830,put_T200_s020_r010_q010,train,put,1.3333333333333333,0.125,-0.0020106049191636944,-0.016650124006294162,0.014639519087130468,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,83,639682,put_T200_s040_r001_q006,train,put,0.8666666666666667,0.95,-0.5016431257680937,-0.5213719166170538,0.019728790848960176,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,84,659211,put_T200_s040_r005_q006,train,put,1.1,0.7,-0.31979141996210536,-0.2539834769634645,0.06580794299864084,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,85,659427,put_T200_s040_r005_q006,train,put,1.1333333333333333,0.7416666666666667,-0.29753243078253294,-0.2518909399167646,0.04564149086576835,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,86,678979,put_T200_s040_r010_q006,test,put,0.7,0.5,-0.8106108630043457,-0.8438052561220634,0.03319439311771766,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,87,687475,put_T200_s060_r001_q000,train,put,1.5333333333333332,0.125,-0.056737709011479495,-0.06831006992587921,0.011572360914399712,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,88,692894,put_T200_s060_r001_q003,train,put,1.5666666666666667,0.16666666666666666,-0.07281652919572222,-0.0782417835293205,0.005425254333598278,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,89,693427,put_T200_s060_r001_q003,train,put,0.7,0.275,-0.715410200779355,-0.6439155252473108,0.07149467553204425,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,90,694306,put_T200_s060_r001_q003,train,put,1.3333333333333333,0.44166666666666665,-0.21762280519784974,-0.18002089837939284,0.037601906818456904,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,91,705097,put_T200_s060_r001_q010,stress_holdout,put,1.2666666666666666,0.5166666666666666,-0.2657289287817076,-0.2950076502463643,0.029278721464656654,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,92,716548,put_T200_s060_r005_q003,train,put,1.7,0.7166666666666667,-0.12559392431071556,-0.20316634228089012,0.07757241797017456,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,93,722968,put_T200_s060_r005_q006,train,put,0.7,0.9583333333333334,-0.49230337992202583,-0.5208372761424619,0.02853389622043606,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,94,724881,put_T200_s060_r005_q010,stress_holdout,put,1.4,0.31666666666666665,-0.17869773258512725,-0.13619392969112906,0.04250380289399819,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,95,735555,put_T200_s060_r010_q003,train,put,1.7333333333333334,0.36666666666666664,-0.07720267633204818,-0.09921431463955002,0.022011638307501843,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,96,741438,put_T200_s060_r010_q006,train,put,1.4666666666666666,0.5,-0.15415802242992105,-0.21248628992544416,0.05832826749552311,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,97,742035,put_T200_s060_r010_q006,train,put,1.3,0.6166666666666667,-0.20855414750660134,-0.17356411168591243,0.03499003582068891,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,98,742700,put_T200_s060_r010_q006,train,put,0.5333333333333333,0.75,-0.7663302482918821,-0.7819203781214266,0.015590129829544441,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,99,746476,put_T200_s060_r010_q010,stress_holdout,put,1.7,0.4666666666666667,-0.10584531183822334,-0.13754646028374565,0.03170114844552231,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,100,748659,put_T200_s060_r010_q010,stress_holdout,put,1.3666666666666667,0.8916666666666666,-0.1931750678054324,-0.20129103038824323,0.008115962582810832,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,101,749846,call_T025_s020_r001_q000,test,call,0.8,0.11666666666666667,2.619255597400175e-06,0.004247703347209546,0.0042450840916121455,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,102,753707,call_T025_s020_r001_q000,test,call,0.5,0.8666666666666667,1.221353508945233e-09,0.004542670619727443,0.004542669398373935,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,103,754286,call_T025_s020_r001_q000,test,call,1.1666666666666667,0.975,0.9482003524594901,0.9637267213633407,0.015526368903850618,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,104,767714,call_T025_s020_r001_q010,train,call,1.5666666666666667,0.55,1.000000000000003,0.9993086184977414,0.0006913815022616676,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,105,770712,call_T025_s020_r005_q000,test,call,1.1666666666666667,0.125,0.9998678989746929,0.9899402709946317,0.009927627980061193,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,106,781622,call_T025_s020_r005_q006,train,call,0.7666666666666666,0.225,5.7880161640536384e-06,0.013624082842725047,0.013618294826560993,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,107,788452,call_T025_s020_r005_q010,train,call,0.5333333333333333,0.5416666666666666,3.306446341764543e-11,0.006340668585890071,0.006340668552825607,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,108,812865,call_T025_s040_r001_q000,test,call,1.6,0.225,0.9999989298293227,0.9980364831206482,0.0019624467086745145,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,109,813162,call_T025_s040_r001_q000,test,call,1.4666666666666666,0.2833333333333333,0.9998166517450113,0.9940429363718631,0.005773715373148192,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,110,821174,call_T025_s040_r001_q003,train,call,0.5,0.8333333333333334,0.00016691123322280492,0.011515918131122361,0.011349006897899557,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,111,831914,call_T025_s040_r001_q010,train,call,1.6,0.8916666666666666,0.9999999999999998,0.9969691639811631,0.003030836018836691,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,112,832269,call_T025_s040_r001_q010,train,call,0.5333333333333333,0.9666666666666667,0.0008436864586509087,0.02427935719493738,0.02343567073628647,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,113,860144,call_T025_s040_r010_q003,train,call,0.9,0.31666666666666665,0.20216232137819545,0.1311695191529834,0.07099280222521206,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,114,890929,call_T025_s060_r001_q010,stress_holdout,call,0.8,0.23333333333333334,0.067137995899672,0.07697321588648759,0.009835219986815594,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,115,903479,call_T025_s060_r005_q003,train,call,0.6,0.65,0.024604912730269116,0.04915907780575307,0.024554165075483955,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,116,908728,call_T025_s060_r005_q006,train,call,0.7,0.6583333333333333,0.0880924029920346,0.11422137289640233,0.026128969904367735,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,117,910575,call_T025_s060_r005_q010,stress_holdout,call,0.6333333333333333,0.008333333333333333,0.0,0.010624152406067117,0.010624152406067117,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,118,914925,call_T025_s060_r005_q010,stress_holdout,call,0.8666666666666667,0.85,0.33410882777172757,0.21908786794779592,0.11502095982393165,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,119,916245,call_T025_s060_r010_q000,test,call,0.43333333333333335,0.1,1.8648760204064106e-11,0.003647000386699787,0.003647000368051027,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,120,922171,call_T025_s060_r010_q003,train,call,1.6,0.23333333333333334,0.9977837856574634,0.9873684303700059,0.010415355287457517,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,121,923166,call_T025_s060_r010_q003,train,call,1.8,0.425,0.9959421736871171,0.9880453125940396,0.007896861093077523,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,122,929668,call_T025_s060_r010_q006,train,call,0.6666666666666666,0.6833333333333333,0.06882272249227438,0.09869200395269256,0.029869281460418187,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,123,934368,call_T025_s060_r010_q010,stress_holdout,call,1.1,0.5833333333333334,0.6957573424614039,0.7412396856817837,0.045482343220379806,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,124,956201,call_T050_s020_r001_q010,train,call,0.7333333333333333,0.7833333333333333,0.00406426625703994,0.036816233559619216,0.032751967302579274,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,125,969012,call_T050_s020_r005_q006,validation,call,0.6333333333333333,0.24166666666666667,6.74403050402314e-08,0.013453044254979682,0.013452976814674642,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,126,981656,call_T050_s020_r010_q000,test,call,0.7,0.675,0.00463477243645976,0.051247013972660176,0.046612241536200416,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,127,991998,call_T050_s020_r010_q006,train,call,1.4333333333333333,0.6583333333333333,0.9806859785184916,0.9783287229138514,0.002357255604640174,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,128,1004136,call_T050_s040_r001_q000,test,call,0.4,1.0,0.0012562909134045798,0.00757121471229755,0.00631492379889297,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,129,1005784,call_T050_s040_r001_q003,train,call,0.8666666666666667,0.30833333333333335,0.19639238680993296,0.1394017725387726,0.05699061427116037,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,130,1013252,call_T050_s040_r001_q006,train,call,0.4,0.75,0.00016470025781556143,0.0061016897978818044,0.005936989540066243,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,131,1022249,call_T050_s040_r005_q000,test,call,0.7333333333333333,0.475,0.07669754817311829,0.0814860550849738,0.004788506911855506,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,132,1025627,call_T050_s040_r005_q003,validation,call,1.5333333333333332,0.11666666666666667,0.9983992041993589,0.9974743636869845,0.000924840512374403,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,133,1028817,call_T050_s040_r005_q003,validation,call,1.8,0.7333333333333333,0.9910658415388418,0.9855628856201755,0.005502955918666341,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,134,1044739,call_T050_s040_r010_q000,test,call,0.7666666666666666,0.8,0.22169297237708716,0.2652908354697937,0.04359786309270655,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,135,1048705,call_T050_s040_r010_q003,train,call,1.1,0.5583333333333333,0.7354926927739059,0.7994778165367922,0.06398512376288623,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,136,1049127,call_T050_s040_r010_q003,train,call,0.8333333333333334,0.6416666666666666,0.27372550627978026,0.26893611240386717,0.004789393875913095,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,137,1056885,call_T050_s040_r010_q010,train,call,1.4333333333333333,0.125,0.9999999999999998,0.9966569044676115,0.0033430955323883182,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,138,1059891,call_T050_s040_r010_q010,train,call,1.3,0.7083333333333334,0.8850591889226905,0.90292145840877,0.017862269486079496,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,139,1066122,call_T050_s060_r001_q000,test,call,1.1666666666666667,0.9083333333333333,0.7238566456633684,0.8916100359096027,0.16775339024623437,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,140,1067226,call_T050_s060_r001_q003,train,call,0.7,0.11666666666666667,0.009271897742341512,0.04415898513076453,0.03488708738842301,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,141,1099302,call_T050_s060_r005_q010,stress_holdout,call,0.6333333333333333,0.2833333333333333,0.026555087446877935,0.04197531415425443,0.015420226707376493,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,142,1115386,call_T050_s060_r010_q006,train,call,0.7,0.375,0.11137395817842402,0.11223898660369008,0.0008650284252660623,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,143,1116654,call_T050_s060_r010_q006,train,call,1.4,0.6166666666666667,0.874531651511368,0.8507289730799658,0.02380267843140227,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,144,1119154,call_T050_s060_r010_q010,stress_holdout,call,1.6,0.09166666666666666,0.9999999999999998,0.9978104009653618,0.002189599034638001,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,145,1125647,call_T100_s020_r001_q000,test,call,1.6,0.3416666666666667,0.9999689954707275,0.9964221211991144,0.003546874271613043,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,146,1127211,call_T100_s020_r001_q000,test,call,0.7,0.65,0.01946023366245325,0.04476334685792194,0.02530311319546869,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,147,1129263,call_T100_s020_r001_q003,train,call,1.7333333333333334,0.03333333333333333,0.9999999999999998,0.9998226065860413,0.00017739341395850428,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,148,1131450,call_T100_s020_r001_q003,train,call,1.5333333333333332,0.4583333333333333,0.9999999999999998,0.9948682869307612,0.0051317130692385415,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,149,1140015,call_T100_s020_r001_q010,train,call,1.8,0.1,0.9999999999999998,0.9999220434325425,7.7956567457238e-05,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,150,1146081,call_T100_s020_r005_q000,test,call,0.4666666666666667,0.275,3.367250764007029e-09,0.003762126805418789,0.0037621234381680253,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,151,1149530,call_T100_s020_r005_q000,test,call,0.7666666666666666,0.9416666666666667,0.15185585012822356,0.11504463877670391,0.03681121135151964,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,152,1153476,call_T100_s020_r005_q003,train,call,0.43333333333333335,0.7,3.914101081073277e-06,0.004617198800837128,0.004613284699756055,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,153,1154584,call_T100_s020_r005_q003,train,call,1.5333333333333332,0.9083333333333333,0.9718572535733572,0.9679374035597664,0.003919850013590742,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,154,1162513,call_T100_s020_r005_q010,train,call,0.6666666666666666,0.43333333333333335,0.0010091514306471276,0.031066121943761932,0.030056970513114803,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,155,1175579,call_T100_s020_r010_q003,train,call,0.4666666666666667,0.95,0.00043695644868467975,0.01182253524926123,0.01138557880057655,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,156,1181968,call_T100_s020_r010_q010,train,call,1.3,0.16666666666666666,0.9999999999999998,0.9952169653621034,0.004783034637896422,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,157,1192790,call_T100_s040_r001_q003,train,call,0.8333333333333334,0.25,0.20044975178433086,0.16086992920487972,0.03957982257945114,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,158,1215166,call_T100_s040_r005_q003,train,call,1.3666666666666667,0.55,0.8799097446058838,0.8446281622277461,0.03528158237813772,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,159,1230855,call_T100_s040_r010_q000,test,call,1.1666666666666667,0.5666666666666667,0.8024182634385649,0.8628593145465172,0.06044105110795228,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,160,1235900,call_T100_s040_r010_q003,train,call,1.6333333333333333,0.5333333333333333,0.9591659020032328,0.8875730383202295,0.07159286368300333,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,161,1236572,call_T100_s040_r010_q003,train,call,1.1,0.6666666666666666,0.7105499958667628,0.7877939534571086,0.07724395759034575,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,162,1237442,call_T100_s040_r010_q003,train,call,1.4333333333333333,0.8333333333333334,0.8856325147341174,0.8732214615004468,0.012411053233670644,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,163,1238384,call_T100_s040_r010_q006,train,call,1.3,0.008333333333333333,0.9994986305194292,0.9898517198867358,0.009646910632693406,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,164,1240766,call_T100_s040_r010_q006,train,call,0.43333333333333335,0.475,0.0026390347564069615,0.007967978211762263,0.005328943455355301,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,165,1242743,call_T100_s040_r010_q006,train,call,0.4,0.8583333333333333,0.01395545539177866,0.009565045045007093,0.004390410346771567,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,166,1248984,call_T100_s060_r001_q000,test,call,0.6,0.05,0.0002248502617999599,0.031255762471410965,0.031030912209611006,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,167,1265330,call_T100_s060_r001_q010,stress_holdout,call,0.8,0.19166666666666665,0.21497904020564748,0.15051683696355295,0.06446220324209453,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,168,1267386,call_T100_s060_r001_q010,stress_holdout,call,0.5333333333333333,0.5916666666666667,0.10261194594317392,0.07241264641401503,0.030199299529158896,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,169,1272545,call_T100_s060_r005_q000,test,call,0.5,0.5833333333333334,0.11146548422788298,0.07120006462396215,0.04026541960392083,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,170,1274095,call_T100_s060_r005_q000,test,call,0.5666666666666667,0.8833333333333333,0.25866069280430404,0.2747916103729721,0.01613091756866808,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,171,1276400,call_T100_s060_r005_q003,train,call,1.4333333333333333,0.31666666666666665,0.8883621567181232,0.8873225492765251,0.0010396074415981449,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,172,1292433,call_T100_s060_r010_q000,test,call,1.2333333333333334,0.4,0.8016509668381422,0.7800709794562336,0.021579987381908583,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,173,1294107,call_T100_s060_r010_q000,test,call,1.1333333333333333,0.725,0.7395627851918782,0.5212389187185955,0.21832386647328272,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,174,1296908,call_T100_s060_r010_q003,train,call,1.3333333333333333,0.2583333333333333,0.8691891521175441,0.8386288330689938,0.030560319048550277,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,175,1304949,call_T100_s060_r010_q006,train,call,1.3333333333333333,0.8083333333333333,0.7778845916080562,0.851858268036501,0.07397367642844477,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,176,1319627,call_T200_s020_r001_q003,train,call,0.4,0.6333333333333333,4.334643837799838e-05,0.01225285609929397,0.012209509660915972,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,177,1345483,call_T200_s020_r005_q006,train,call,0.8333333333333334,0.6,0.20798902272323214,0.1518275335704894,0.056161489152742744,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,178,1354935,call_T200_s020_r010_q000,test,call,0.5666666666666667,0.4166666666666667,0.006342332861649675,0.045378342487076666,0.03903600962542699,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,179,1359268,call_T200_s020_r010_q003,train,call,1.6666666666666667,0.24166666666666667,0.9855638490865476,0.9798376146780329,0.005726234408514719,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,180,1369502,call_T200_s020_r010_q010,train,call,1.6666666666666667,0.20833333333333334,0.9999999999999998,0.9971287271602399,0.002871272839759853,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,181,1375207,call_T200_s040_r001_q000,test,call,1.2,0.30833333333333335,0.7754266349589118,0.7687836873448485,0.006642947614063366,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,182,1393400,call_T200_s040_r001_q010,train,call,1.3333333333333333,0.8083333333333333,0.7936365743765156,0.8033200718436776,0.009683497467162017,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,183,1403757,call_T200_s040_r005_q003,train,call,1.1333333333333333,0.8,0.685696159605888,0.817254819192864,0.131558659586976,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,184,1410855,call_T200_s040_r005_q010,train,call,1.2333333333333334,0.15833333333333333,0.8560060196792166,0.8904013484136819,0.03439532873446527,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,185,1412188,call_T200_s040_r005_q010,train,call,1.2333333333333334,0.4166666666666667,0.7558030298676571,0.7558465282014815,4.3498333824332214e-05,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,186,1414532,call_T200_s040_r005_q010,train,call,0.5333333333333333,0.875,0.12332689910654866,0.09912646586133832,0.024200433245210345,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,187,1421750,call_T200_s040_r010_q003,test,call,1.7666666666666666,0.25,0.9739383615749769,0.9535104934783337,0.02042786809664321,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,188,1443512,call_T200_s060_r001_q003,train,call,0.4666666666666667,0.44166666666666665,0.13272250883855657,0.1039615259861712,0.028760982852385375,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,189,1451265,call_T200_s060_r001_q006,train,call,0.9,0.9333333333333333,0.54075052160244,0.5121279896092403,0.02862253199319964,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,190,1451437,call_T200_s060_r001_q006,train,call,0.9,0.9666666666666667,0.5426737074407072,0.5224925733344197,0.020181134106287524,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,191,1456008,call_T200_s060_r001_q010,stress_holdout,call,1.3333333333333333,0.8416666666666667,0.7181472646918419,0.6310929451309925,0.08705431956084941,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,192,1474280,call_T200_s060_r005_q010,stress_holdout,call,1.2333333333333334,0.35,0.7174282905299256,0.7446495156327326,0.027221225102807,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,193,1475471,call_T200_s060_r005_q010,stress_holdout,call,0.8,0.5833333333333334,0.4288178476285812,0.5333031570181793,0.1044853093895981,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,194,1475932,call_T200_s060_r005_q010,stress_holdout,call,0.4,0.675,0.13008173774052348,0.07820372563311327,0.05187801210741021,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,195,1476183,call_T200_s060_r005_q010,stress_holdout,call,1.6,0.7166666666666667,0.8220800518449439,0.8009833838934125,0.021096667951531423,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,196,1479269,call_T200_s060_r010_q000,test,call,1.2666666666666666,0.30833333333333335,0.807276505878927,0.7042276850303429,0.10304882084858402,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,197,1479570,call_T200_s060_r010_q000,test,call,1.2666666666666666,0.36666666666666664,0.8049529782751491,0.8455436079311863,0.040590629656037214,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,198,1481937,call_T200_s060_r010_q000,test,call,1.3333333333333333,0.825,0.834209616099541,0.7717552267443295,0.062454389355211526,True,True,False,False,False,stage5_delta_diagnostic_only
positive_premium_implied_delta,199,1483054,call_T200_s060_r010_q003,train,call,1.3,0.03333333333333333,0.9624226691385829,0.8826340323059703,0.07978863683261261,True,True,False,False,False,stage5_delta_diagnostic_only
supervised_delta_head,0,3834,put_T025_s020_r001_q000,train,put,0.6333333333333333,0.7416666666666667,-0.9999999999999998,-1.0,2.220446049250313e-16,True,True,False,False,False,stage5_delta_diagnostic_only
supervised_delta_head,1,9487,put_T025_s020_r001_q003,train,put,1.3,0.825,-0.0024201307069371143,-0.05534770339727402,0.052927572690336905,True,True,False,False,False,stage5_delta_diagnostic_only
